code,disease,category
77077,"""Bone/Joint Studies.Diagnostic Radiology. Bone Density""",Radiology
77078,"""Bone/Joint Studies.Diagnostic Radiology. Bone Density""",Radiology
77080,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77081,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77084,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77085,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77086,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77089,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77090,"""Bone/Joint Studies.Diagnostic Radiology. Breast Imaging""",Radiology
77091,"""Bone/Joint Studies.""",Radiology
77092,"""Bone/Joint Studies.""",Radiology
77261,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77262,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77263,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77280,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77285,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77290,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation therapy dose plan""",Radiology
77293,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.""",Radiology
77295,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Radiation treatment delivery""",Radiology
77299,"""Clinical Treatment Planning (External and Internal Sources) for Radiation Treatment.Radiation Oncology. Radiation treatment delivery""",Radiology
77300,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Radiation treatment delivery""",Radiology
77301,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.""",Radiology
77306,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77307,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77316,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77317,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77318,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77321,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Stereotactic body radiation therapy""",Radiology
77331,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Intensity-modulated radiation therapy (IMRT)""",Radiology
77332,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Intensity-modulated radiation therapy (IMRT)""",Radiology
77333,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Intensity-modulated radiation therapy (IMRT)""",Radiology
77334,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.Radiation Oncology. Intensity-modulated radiation therapy (IMRT)""",Radiology
77336,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.""",Radiology
77338,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.""",Radiology
77370,"""Medical Radiation Physics Dosimetry Treatment Devices and Special Services for Radiation Treatment.""",Radiology
77371,"""Stereotactic Radiation Treatment Delivery.""",Radiology
77372,"""Stereotactic Radiation Treatment Delivery.""",Radiology
77373,"""Stereotactic Radiation Treatment Delivery.""",Radiology
77385,"""Radiation Treatment Delivery.""",Radiology
77386,"""Radiation Treatment Delivery.""",Radiology
77387,"""Radiation Treatment Delivery.""",Radiology
77399,"""Other Procedures.""",Radiology
77401,"""Radiation Treatment Delivery.Radiation Oncology. Brachytherapy""",Radiology
77402,"""Radiation Treatment Delivery.Radiation Oncology. Brachytherapy""",Radiology
77407,"""Radiation Treatment Delivery.Radiation Oncology. Brachytherapy""",Radiology
77412,"""Radiation Treatment Delivery.Radiation Oncology. Brachytherapy""",Radiology
77417,"""Radiation Treatment Delivery.""",Radiology
77423,"""Neutron Beam Treatment Delivery.""",Radiology
77424,"""Radiation Treatment Delivery.""",Radiology
77425,"""Radiation Treatment Delivery.""",Radiology
77427,"""Radiation Treatment Management.""",Radiology
77431,"""Radiation Treatment Management.""",Radiology
77432,"""Radiation Treatment Management.""",Radiology
77435,"""Radiation Treatment Management.""",Radiology
77469,"""Radiation Treatment Management.""",Radiology
77470,"""Radiation Treatment Management.""",Radiology
77499,"""Radiation Treatment Management.""",Radiology
77520,"""Proton Beam Radiation Treatment Delivery.""",Radiology
77522,"""Proton Beam Radiation Treatment Delivery.""",Radiology
77523,"""Proton Beam Radiation Treatment Delivery.""",Radiology
77525,"""Proton Beam Radiation Treatment Delivery.""",Radiology
77600,"""Radiation Hyperthermia Treatment.""",Radiology
77605,"""Radiation Hyperthermia Treatment.""",Radiology
77610,"""Radiation Hyperthermia Treatment.""",Radiology
77615,"""Radiation Hyperthermia Treatment.""",Radiology
77620,"""Clinical Intracavitary Radiation Hyperthermia Treatment.""",Radiology
77750,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77761,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77762,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77763,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77767,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77768,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77770,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77771,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77772,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77778,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77789,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77790,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
77799,"""Clinical Brachytherapy Radiation Treatment.""",Radiology
78012,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78013,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78014,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78015,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78016,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78018,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78020,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Thyroid uptake""",Radiology
78070,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Liver/spleen scan""",Radiology
78071,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Liver/spleen scan""",Radiology
78072,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Liver/spleen scan""",Radiology
78075,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.Nuclear Medicine. Liver/spleen scan""",Radiology
78099,"""Diagnostic Nuclear Medicine Procedures on the Endocrine System.""",Radiology
78102,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.Nuclear Medicine. Bone scan""",Radiology
78103,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.Nuclear Medicine. Bone scan""",Radiology
78104,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.Nuclear Medicine. Bone scan""",Radiology
78110,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.Nuclear Medicine. Bone scan""",Radiology
78111,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78120,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78121,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78122,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78130,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78140,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78185,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78191,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78195,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78199,"""Diagnostic Nuclear Medicine Procedures on the Hematopoietic Reticuloendothelial and Lymphatic System.""",Radiology
78201,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78202,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78215,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78216,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78226,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78227,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78230,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.Nuclear Medicine. Lung scan""",Radiology
78231,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78232,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78258,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78261,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78262,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78264,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78265,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78266,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78267,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78268,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78278,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78282,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78290,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78291,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78299,"""Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System.""",Radiology
78300,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.Nuclear Medicine. Gastrointestinal tract imaging""",Radiology
78305,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.Nuclear Medicine. Gastrointestinal tract imaging""",Radiology
78306,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.Nuclear Medicine. Gastrointestinal tract imaging""",Radiology
78315,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.Nuclear Medicine. Gastrointestinal tract imaging""",Radiology
78350,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.""",Radiology
78351,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.""",Radiology
78399,"""Diagnostic Nuclear Medicine Procedures on the Musculoskeletal System.""",Radiology
78414,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78428,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78429,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78430,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78431,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78432,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78433,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78434,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78445,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78451,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78452,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78453,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78454,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78456,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78457,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78458,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78459,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78466,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78468,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78469,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78472,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78473,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78481,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78483,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78491,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78492,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78494,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78496,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78499,"""Diagnostic Nuclear Medicine Procedures on the Cardiovascular System.""",Radiology
78579,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78580,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78582,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78597,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78598,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78599,"""Diagnostic Nuclear Medicine Procedures on the Respiratory System.""",Radiology
78600,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78601,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78605,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78606,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78608,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78609,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78610,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78630,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78635,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78645,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78650,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78660,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78699,"""Diagnostic Nuclear Medicine Procedures on the Nervous System.""",Radiology
78700,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78701,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78707,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78708,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78709,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78725,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78730,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78740,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78761,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78799,"""Diagnostic Nuclear Medicine Procedures on the Genitourinary System.""",Radiology
78800,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78801,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78802,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78803,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78804,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78808,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78811,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78812,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78813,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78814,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78815,"""Other Diagnostic Nuclear Medicine Procedures.Positron Emission Tomography PET. whole body""",Radiology
78816,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
78830,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
78831,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
78832,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
78835,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
78999,"""Other Diagnostic Nuclear Medicine Procedures.""",Radiology
79005,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79101,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79200,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79300,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79403,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79440,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79445,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
79999,"""Therapeutic Nuclear Medicine Procedures.""",Radiology
80047,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Electrolyte panel""",Pathology
80048,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Electrolyte panel""",Pathology
80050,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Electrolyte panel""",Pathology
80051,"""Organ or Disease Oriented Panels.""",Pathology
80053,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80055,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80061,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80069,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80074,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80076,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Lipid panel""",Pathology
80081,"""Organ or Disease Oriented Panels.Laboratory. Chemistry. Liver function tests""",Pathology
80143,"""Therapeutic Drug Assays.""",Pathology
80145,"""Therapeutic Drug Assays.""",Pathology
80150,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80151,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80155,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80156,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80157,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80158,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80159,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80161,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80162,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80163,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80164,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80165,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80167,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80168,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80169,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80170,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80171,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80173,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80175,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80176,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80177,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80178,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80179,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80180,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80181,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80183,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80184,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80185,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80186,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80187,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80188,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80189,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80190,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80192,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80193,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80194,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80195,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80197,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80198,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80199,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80200,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80201,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80202,"""Therapeutic Drug Assays.Laboratory. Chemistry. Glucose tests""",Pathology
80203,"""Therapeutic Drug Assays.Laboratory. Chemistry. Ketone tests""",Pathology
80204,"""Therapeutic Drug Assays.Laboratory. Chemistry. Ketone tests""",Pathology
80210,"""Therapeutic Drug Assays.Laboratory. Chemistry. Blood gas tests""",Pathology
80220,"""Therapeutic Drug Assays.Laboratory. Chemistry. Blood gas tests""",Pathology
80230,"""Therapeutic Drug Assays.Laboratory. Chemistry. Enzyme tests""",Pathology
80235,"""Therapeutic Drug Assays.Laboratory. Chemistry. Enzyme tests""",Pathology
80280,"""Therapeutic Drug Assays.Laboratory. Chemistry. Enzyme tests""",Pathology
80285,"""Therapeutic Drug Assays.Laboratory. Chemistry. Enzyme tests""",Pathology
80299,"""Therapeutic Drug Assays.Laboratory. Chemistry. Enzyme tests""",Pathology
80305,"""Presumptive Drug Class Screening Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80306,"""Presumptive Drug Class Screening Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80307,"""Presumptive Drug Class Screening Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80320,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80321,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80322,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80323,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80324,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80325,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80326,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80327,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80328,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80329,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80330,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80331,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80332,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80333,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80334,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80335,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80336,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80337,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80338,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80339,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80340,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80341,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80342,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80343,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80344,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80345,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80346,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80347,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80348,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
80349,"""Definitive Drug Testing Procedures.Laboratory. Chemistry. Toxicology tests""",Pathology
