code,disease,category
Q4270,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4271,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4272,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4273,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4274,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4275,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4276,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4277,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4278,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4279,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4280,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4281,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4282,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4283,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4284,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4285,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4286,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4287,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4288,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4289,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4290,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4291,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4292,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4293,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4294,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4295,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4296,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4297,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4298,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4299,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4300,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4301,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4302,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4303,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q4304,"""Skin Substitutes and Biologicals.Laboratory and medical services""",Laboratory and Pathology Services
Q5001,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5002,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5003,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5004,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5005,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5006,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5007,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5008,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5009,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5010,"""Hospice and Home Health Care .Laboratory and medical services""",Laboratory and Pathology Services
Q5101,"""Additional Miscellaneous Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5103,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5104,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5105,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5106,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5107,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5108,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5109,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5110,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5111,"""Anti-Inflammatory Medication and Chemotherapy Medication.Laboratory and medical services""",Laboratory and Pathology Services
Q5112,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5113,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5114,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5115,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5116,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5117,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5118,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5119,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5120,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5121,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5122,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5123,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5124,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5125,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5126,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5127,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5128,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5129,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5130,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5131,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q5132,"""Cancer and Vision Associated Drugs.Laboratory and medical services""",Laboratory and Pathology Services
Q9001,"""Assessment and Couseling-Department of Veterans Affairs Chaplain Services.Laboratory and medical services""",Laboratory and Pathology Services
Q9002,"""Assessment and Couseling-Department of Veterans Affairs Chaplain Services.Laboratory and medical services""",Laboratory and Pathology Services
Q9003,"""Assessment and Couseling-Department of Veterans Affairs Chaplain Services.Laboratory and medical services""",Laboratory and Pathology Services
Q9004,"""Assessment and Couseling-Department of Veterans Affairs Chaplain Services.Laboratory and medical services""",Laboratory and Pathology Services
Q9950,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9951,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9953,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9954,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9955,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9956,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9957,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9958,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9959,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9960,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9961,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9962,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9963,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9964,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9965,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9966,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9967,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9968,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9969,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9982,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9983,"""Contrast Agents/Diagnostic Imaging .Laboratory and medical services""",Laboratory and Pathology Services
Q9991,"""Other Drugs and Test.Laboratory and medical services""",Laboratory and Pathology Services
Q9992,"""Other Drugs and Test.Laboratory and medical services""",Laboratory and Pathology Services
R0070,"""Diagnostic Radiology Services.Radiology services""",Radiology Services
R0075,"""Diagnostic Radiology Services.Radiology services""",Radiology Services
R0076,"""Diagnostic Radiology Services.Radiology services""",Radiology Services
S0012,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0013,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0014,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0017,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0021,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0023,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0028,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0032,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0034,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0039,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0040,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0074,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0078,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0080,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0081,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0088,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0090,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0091,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0092,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0093,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0104,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0106,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0108,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0109,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0117,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0119,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0122,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0126,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0128,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0132,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0136,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0137,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0138,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0139,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0140,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0142,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0145,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0148,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0155,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0156,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0157,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0160,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0164,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0169,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0170,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0172,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0174,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0175,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0176,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0177,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0178,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0179,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0182,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0183,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0187,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0189,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0190,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0191,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0194,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0197,"""Non-Medicare Drug Codes .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0199,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0201,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0207,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0208,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0209,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0215,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0220,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0221,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0250,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0255,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0257,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0260,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0265,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0270,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0271,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0272,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0273,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0274,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0280,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0281,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0285,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0302,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0310,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0311,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0315,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0316,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0317,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0320,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0340,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0341,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0342,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0353,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0354,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0390,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0395,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0400,"""Miscellaneous Provider Services .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0500,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0504,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0506,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0508,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0510,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0512,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0514,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0515,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0516,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0518,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0580,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0581,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0590,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0592,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0595,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0596,"""Vision Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0601,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0610,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0612,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0613,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0618,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0620,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0621,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0622,"""Screenings and Examinations .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0630,"""Miscellaneous Provider Services and Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0800,"""Miscellaneous Provider Services and Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0810,"""Miscellaneous Provider Services and Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S0812,"""Miscellaneous Provider Services and Supplies .Special services (mostly dental and vision)""",Mental Health and Substance Abuse
S1001,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1002,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1015,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1016,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1030,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1031,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1034,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1035,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1036,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1037,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1040,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S1091,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2053,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2054,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2055,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2060,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2061,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2065,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2066,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2067,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2068,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2070,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2079,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2080,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2083,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2095,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2102,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2103,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2107,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2112,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2115,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2117,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2118,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2120,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2140,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2142,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2150,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2152,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2202,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2205,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2206,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2207,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2208,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2209,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2225,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2230,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2235,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2260,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2265,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2266,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2267,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2300,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2325,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2340,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2341,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2342,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2348,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2350,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2351,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2400,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2401,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2402,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2403,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2404,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2405,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2409,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2411,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S2900,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3000,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3005,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3600,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3601,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3620,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3630,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
S3645,"""Miscellaneous Provider Services and Supplies .""",Mental Health and Substance Abuse
